Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales Manager,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,random,Returned
1949,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-93.3262,12,0
1950,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0,3.7642,3,0
1951,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,8.9208,38,0
1952,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0,57.4113,8,0
1953,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0,9.072,39,0
1954,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735,38,0
1955,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,0,2.214,48,0
1956,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08,29,0
1957,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128,49,0
1958,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17.12,4,0,7.704,13,0
1959,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,3,0,7.776,35,0
1960,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0,14.6157,19,0
1961,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0,53.433,18,0
1962,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.768,12,0
1963,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0,6.5808,21,0
1964,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,5,0,11.703,13,0
1965,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0,17.1774,45,0
1966,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0,7.254,4,0
1967,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,Chuck Magee,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,3,0,78.9516,34,0
1968,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,Chuck Magee,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.155,4,0
1969,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,Chuck Magee,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,3,0,79.8912,46,0
1970,CA-2018-117485,23/09/2018,29/09/2018,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0,102.186,50,0
1971,CA-2018-140242,06/05/2018,11/05/2018,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,6.408,3,0.2,0.6408,40,0
1972,CA-2018-140242,06/05/2018,11/05/2018,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,60623,Central,Kelly Williams,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,33,0
1973,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,0.8,-8.6768,42,1
1974,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706,45,1
1975,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016,3,0.2,-2.1885,32,1
1976,CA-2015-110408,18/10/2015,20/10/2015,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,Cassandra Brandow,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,0,11.0388,14,0
1977,CA-2015-110408,18/10/2015,20/10/2015,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,Cassandra Brandow,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,5,0,362.687,15,0
1978,CA-2015-110408,18/10/2015,20/10/2015,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,Cassandra Brandow,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,0,70.9644,35,0
1979,CA-2016-109939,08/05/2016,12/05/2016,Standard Class,AA-10375,Allen Armold,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-AR-10000127,Office Supplies,Art,Newell 321,5.248,2,0.2,0.5904,23,0
1980,CA-2017-112669,14/04/2017,14/04/2017,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,Anna Andreadi,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,4,0.2,105.0228,24,0
1981,CA-2017-112669,14/04/2017,14/04/2017,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,Anna Andreadi,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",42.976,4,0.2,4.2976,20,0
1982,CA-2016-119592,14/12/2016,16/12/2016,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3.76,2,0,1.8048,41,0
1983,CA-2015-122749,03/12/2015,09/12/2015,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0,134.3888,20,0
1984,CA-2015-164721,25/11/2015,27/11/2015,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0,93.0552,47,1
1985,CA-2015-164721,25/11/2015,27/11/2015,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0,10.5072,24,1
1986,CA-2015-164721,25/11/2015,27/11/2015,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,0,12.3096,30,1
1987,CA-2017-147417,25/07/2017,27/07/2017,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976,4,0.4,191.9968,11,0
1988,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,17.22,3,0,7.9212,27,0
1989,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0,215.1198,25,0
1990,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0,12.3234,37,0
1991,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0,8.4966,35,0
1992,CA-2018-111374,24/02/2018,28/02/2018,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.7996,14,0
1993,CA-2018-133648,25/06/2018,02/07/2018,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,Anna Andreadi,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,0.2,26.64,50,0
1994,CA-2018-133648,25/06/2018,02/07/2018,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,Anna Andreadi,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7348,13,0
1995,CA-2018-133648,25/06/2018,02/07/2018,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,Anna Andreadi,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,0.2,-2.1195,45,0
1996,US-2018-147221,02/12/2018,04/12/2018,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,5,0.8,-766.012,43,0
1997,US-2018-147221,02/12/2018,04/12/2018,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4,0.6,-3.7196,35,0
1998,CA-2015-131905,06/02/2015,09/02/2015,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,Cassandra Brandow,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15,4,0,7.2,1,0
1999,CA-2015-131905,06/02/2015,09/02/2015,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,Cassandra Brandow,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,1,0,42.0186,27,0
2000,CA-2015-131905,06/02/2015,09/02/2015,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,Cassandra Brandow,TEC-PH-10001615,Technology,Phones,AT&T CL82213,144.95,5,0,42.0355,26,0
2001,CA-2018-166128,11/04/2018,18/04/2018,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945,48,0
2002,CA-2018-166128,11/04/2018,18/04/2018,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,0,14.2324,37,0
2003,CA-2018-163510,25/12/2018,28/12/2018,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0,9.594,5,0
2004,CA-2018-163510,25/12/2018,28/12/2018,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0,76.1125,49,0
2005,US-2018-143028,11/04/2018,18/04/2018,Standard Class,SC-20050,Sample Company A,Home Office,United States,Lubbock,Texas,79424,Central,Kelly Williams,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,48,0
2006,CA-2015-111150,31/12/2015,04/01/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,Kelly Williams,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0,11.5752,27,0
2007,CA-2015-111150,31/12/2015,04/01/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,Kelly Williams,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,47.53,7,0,16.1602,15,0
2008,CA-2018-165386,03/08/2018,04/08/2018,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,0.3,-36.6744,39,0
2009,CA-2015-116407,15/11/2015,21/11/2015,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,Cassandra Brandow,OFF-AR-10001315,Office Supplies,Art,Newell 310,4.224,3,0.2,0.4752,15,0
2010,CA-2015-116407,15/11/2015,21/11/2015,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,Cassandra Brandow,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.056,2,0.2,29.1424,2,0
2011,CA-2015-116407,15/11/2015,21/11/2015,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,Cassandra Brandow,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",24.896,4,0.2,7.78,1,0
2012,CA-2016-155761,11/12/2016,11/12/2016,Same Day,SC-20800,Stuart Calhoun,Consumer3,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.984,2,0.2,35.9964,2,1
2013,CA-2016-155761,11/12/2016,11/12/2016,Same Day,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.344,3,0.2,4.6344,2,1
2014,CA-2017-145905,18/09/2017,23/09/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,Cassandra Brandow,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0,84.2352,16,0
2015,CA-2017-145905,18/09/2017,23/09/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,Cassandra Brandow,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168,8,0
2016,CA-2017-145905,18/09/2017,23/09/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,Cassandra Brandow,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0,117.0104,10,0
2017,CA-2016-113110,19/03/2016,23/03/2016,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,Anna Andreadi,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,17.568,2,0.2,6.3684,49,0
2018,CA-2016-113110,19/03/2016,23/03/2016,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,Anna Andreadi,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0,6.8714,24,0
2019,CA-2016-113110,19/03/2016,23/03/2016,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,Anna Andreadi,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,33.36,4,0,8.6736,30,0
2020,CA-2016-113110,19/03/2016,23/03/2016,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,Anna Andreadi,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,0,19.6686,50,0
2021,CA-2017-168354,19/09/2017,21/09/2017,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,0,481.869,43,0
2022,CA-2017-168354,19/09/2017,21/09/2017,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,7.668,20,0
2023,CA-2017-168354,19/09/2017,21/09/2017,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,0,23.7744,30,0
2024,CA-2017-168354,19/09/2017,21/09/2017,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0,244.2496,48,0
2025,US-2018-111241,20/08/2018,22/08/2018,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,Anna Andreadi,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12,5,0.2,77.714,27,0
2026,CA-2016-114237,13/03/2016,15/03/2016,First Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488,22,0
2027,CA-2017-113516,08/09/2017,10/09/2017,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,Anna Andreadi,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,0.2,11.5584,42,0
